station,date,PM2.5,PM10,SO2,NO2,CO,O3
Huairou,2014-02-23,225.625,263.6666666666667,136.375,85.83333333333333,4700.0,16.0
Huairou,2014-02-24,269.04545454545456,314.8636363636364,134.86363636363637,94.76190476190476,5600.0,61.0
Huairou,2014-02-25,328.6470588235294,342.2352941176471,50.94117647058823,73.23529411764706,4100.0,45.0
Huairou,2014-02-26,433.26666666666665,387.1333333333333,107.35714285714286,105.92857142857143,6100.0,57.0
Huairou,2014-02-27,21.333333333333332,5.208333333333333,17.75,17.708333333333332,1600.0,89.0
Huairou,2014-02-28,72.75,62.916666666666664,33.041666666666664,54.333333333333336,1500.0,50.0
Huairou,2014-03-01,92.70833333333333,96.45833333333333,23.375,52.791666666666664,2300.0,91.0
Huairou,2014-03-02,138.79166666666666,158.33333333333334,62.416666666666664,81.91666666666667,3400.0,72.0
Huairou,2014-03-03,181.45833333333334,195.83333333333334,63.5,85.25,3300.0,8.0
Huairou,2014-03-04,59.291666666666664,62.708333333333336,25.458333333333332,27.333333333333332,2800.0,96.0
Huairou,2014-03-05,13.083333333333334,22.375,15.125,22.125,1000.0,88.0
Huairou,2014-03-06,23.583333333333332,36.958333333333336,27.125,29.291666666666668,1500.0,92.0
Huairou,2014-03-07,38.583333333333336,53.25,19.958333333333332,32.291666666666664,1700.0,93.0
Huairou,2014-03-08,110.79166666666667,132.04166666666666,62.208333333333336,77.04166666666667,2900.0,68.0
Huairou,2014-03-09,74.58333333333333,93.625,45.833333333333336,51.041666666666664,1800.0,96.0
Huairou,2014-03-10,68.5,80.125,43.583333333333336,49.75,1500.0,86.0
Huairou,2014-03-11,110.375,141.125,49.916666666666664,47.458333333333336,2400.0,110.0
Huairou,2014-03-12,10.291666666666666,18.541666666666668,22.791666666666668,17.333333333333332,1100.0,105.0
Huairou,2014-03-13,22.416666666666668,56.916666666666664,19.083333333333332,28.375,1300.0,94.0
Huairou,2014-03-14,23.208333333333332,71.41666666666667,15.416666666666666,29.458333333333332,1700.0,102.0
Huairou,2014-03-15,73.875,124.33333333333333,28.041666666666668,52.541666666666664,1700.0,100.0
Huairou,2014-03-16,124.91666666666667,212.79166666666666,62.708333333333336,61.375,2500.0,125.0
Huairou,2014-03-17,80.75,186.0,31.916666666666668,35.625,2300.0,90.0
Huairou,2014-03-18,40.375,126.125,17.75,32.458333333333336,1100.0,106.0
Huairou,2014-03-19,51.416666666666664,81.04166666666667,18.0,38.291666666666664,1200.0,104.0
Huairou,2014-03-20,7.958333333333333,13.25,2.625,13.083333333333334,800.0,110.0
Huairou,2014-03-21,25.291666666666668,56.458333333333336,9.708333333333334,36.875,1600.0,114.0
Huairou,2014-03-22,33.333333333333336,84.33333333333333,8.583333333333334,30.666666666666668,1900.0,124.0
Huairou,2014-03-23,137.20833333333334,182.33333333333334,45.541666666666664,55.666666666666664,2400.0,169.0
Huairou,2014-03-24,204.16666666666666,224.25,45.125,76.875,2600.0,170.0
Huairou,2014-03-25,225.75,233.66666666666666,40.416666666666664,75.41666666666667,2300.0,218.0
Huairou,2014-03-26,269.7826086956522,281.0,36.291666666666664,72.58333333333333,2300.0,191.0
Huairou,2014-03-27,234.20833333333334,248.83333333333334,30.0,61.166666666666664,3100.0,103.0
Huairou,2014-03-28,130.08333333333334,155.16666666666666,21.041666666666668,45.25,2700.0,120.0
Huairou,2014-03-29,48.25,68.70833333333333,7.083333333333333,29.25,2700.0,125.0
Huairou,2014-03-30,28.5,56.375,5.083333333333333,37.541666666666664,1000.0,132.0
Huairou,2014-03-31,121.04166666666667,149.70833333333334,32.458333333333336,54.875,3300.0,115.0
Huairou,2014-04-01,108.75,92.125,11.217391304347826,41.21739130434783,1400.0,142.0
Huairou,2014-04-02,83.45833333333333,128.125,13.041666666666666,36.208333333333336,1600.0,139.0
Huairou,2014-04-03,24.5,53.208333333333336,5.083333333333333,25.833333333333332,800.0,100.0
Huairou,2014-04-04,37.0,133.625,8.681818181818182,37.833333333333336,1100.0,118.0
Huairou,2014-04-05,13.666666666666666,36.666666666666664,2.25,12.5,600.0,111.0
Huairou,2014-04-06,38.333333333333336,92.16666666666667,8.625,36.166666666666664,1100.0,137.0
Huairou,2014-04-07,93.16666666666667,161.83333333333334,15.416666666666666,46.25,1300.0,197.0
Huairou,2014-04-08,159.7826086956522,211.17391304347825,32.125,64.70833333333333,2100.0,215.0
Huairou,2014-04-09,124.29166666666667,231.41666666666666,14.041666666666666,40.041666666666664,2000.0,150.0
Huairou,2014-04-10,88.875,362.4583333333333,22.958333333333332,51.083333333333336,2000.0,105.0
Huairou,2014-04-11,55.958333333333336,114.5,15.375,52.708333333333336,1300.0,124.0
Huairou,2014-04-12,87.41666666666667,111.91666666666667,21.041666666666668,53.875,1500.0,164.0
Huairou,2014-04-13,153.08333333333334,187.41666666666666,26.333333333333332,60.041666666666664,1800.0,255.0
Huairou,2014-04-14,226.54166666666666,250.16666666666666,28.5,61.541666666666664,2200.0,280.0
Huairou,2014-04-15,128.08333333333334,157.375,14.875,55.333333333333336,2400.0,123.0
Huairou,2014-04-16,48.583333333333336,95.25,12.291666666666666,50.5,1000.0,94.0
Huairou,2014-04-17,77.70833333333333,98.33333333333333,11.5,43.25,1500.0,141.0
Huairou,2014-04-18,128.20833333333334,129.29166666666666,19.25,51.0,2600.0,145.0
Huairou,2014-04-19,58.375,70.70833333333333,17.083333333333332,54.666666666666664,1000.0,79.0
Huairou,2014-04-20,60.25,64.83333333333333,6.458333333333333,44.875,1000.0,94.0
Huairou,2014-04-21,33.95454545454545,41.541666666666664,5.291666666666667,29.708333333333332,700.0,125.0
Huairou,2014-04-22,43.083333333333336,78.29166666666667,7.041666666666667,30.083333333333332,700.0,170.0
Huairou,2014-04-23,116.79166666666667,147.66666666666666,19.0,32.458333333333336,1300.0,199.0
Huairou,2014-04-24,110.25,135.0,15.416666666666666,47.333333333333336,1100.0,183.0
Huairou,2014-04-25,120.66666666666667,175.33333333333334,21.916666666666668,33.875,1300.0,226.0
Huairou,2014-04-26,33.541666666666664,83.70833333333333,2.25,14.291666666666666,400.0,100.0
Huairou,2014-04-27,38.708333333333336,74.91666666666667,2.75,29.0,700.0,136.0
Huairou,2014-04-28,57.291666666666664,93.58333333333333,4.958333333333333,33.17391304347826,1000.0,142.0
Huairou,2014-04-29,87.82608695652173,114.58333333333333,7.875,43.791666666666664,1000.0,202.0
Huairou,2014-04-30,108.25,146.16666666666666,14.416666666666666,44.916666666666664,1300.0,262.0
Huairou,2014-05-01,119.58333333333333,158.45833333333334,14.136363636363637,33.47826086956522,1400.0,239.0
Huairou,2014-05-02,24.833333333333332,37.958333333333336,2.0,10.25,400.0,104.0
Huairou,2014-05-03,32.25,98.79166666666667,5.416666666666667,22.083333333333332,600.0,117.0
Huairou,2014-05-04,32.458333333333336,61.875,2.0,7.826086956521739,300.0,101.0
Huairou,2014-05-05,24.875,38.5,3.4583333333333335,20.375,400.0,106.0
Huairou,2014-05-06,65.58333333333333,106.25,23.0,37.416666666666664,1500.0,145.0
Huairou,2014-05-07,53.0,72.72727272727273,6.541666666666667,23.608695652173914,1500.0,110.0
Huairou,2014-05-08,60.458333333333336,87.91666666666667,12.25,33.666666666666664,1100.0,182.0
Huairou,2014-05-09,53.708333333333336,105.5,22.125,36.125,1900.0,126.0
Huairou,2014-05-10,45.125,77.54166666666667,20.333333333333332,31.869565217391305,1600.0,124.0
Huairou,2014-05-11,22.458333333333332,25.583333333333332,2.75,13.416666666666666,1600.0,113.0
Huairou,2014-05-12,23.333333333333332,30.75,2.75,22.0,800.0,76.0
Huairou,2014-05-13,33.18181818181818,82.0909090909091,6.769230769230769,18.692307692307693,1100.0,165.0
Huairou,2014-05-14,13.041666666666666,39.708333333333336,2.0,13.5,500.0,109.0
Huairou,2014-05-15,51.791666666666664,159.45833333333334,4.833333333333333,36.875,700.0,144.0
Huairou,2014-05-16,34.5,108.04166666666667,4.708333333333333,22.304347826086957,700.0,127.0
Huairou,2014-05-17,48.375,108.08333333333333,17.291666666666668,33.833333333333336,1200.0,214.0
Huairou,2014-05-18,68.75,120.79166666666667,20.291666666666668,33.333333333333336,1500.0,256.0
Huairou,2014-05-19,98.41666666666667,122.66666666666667,11.875,26.91304347826087,1600.0,239.0
Huairou,2014-05-20,59.5,83.375,4.25,21.541666666666668,1500.0,166.0
Huairou,2014-05-21,101.19166666666666,154.5,17.520833333333332,29.058333333333334,2300.0,287.0
Huairou,2014-05-22,134.125,180.5,21.1875,37.25217391304348,3600.0,306.0
Huairou,2014-05-23,79.0,145.41666666666666,16.0,46.0,1600.0,231.0
Huairou,2014-05-24,58.666666666666664,76.625,5.333333333333333,33.833333333333336,1700.0,167.0
Huairou,2014-05-25,60.958333333333336,103.20833333333333,2.2083333333333335,31.565217391304348,2500.0,101.0
Huairou,2014-05-26,19.333333333333332,55.041666666666664,5.5,28.541666666666668,800.0,140.0
Huairou,2014-05-27,22.333333333333332,85.16666666666667,3.6666666666666665,31.916666666666668,900.0,113.0
Huairou,2014-05-28,26.416666666666668,78.83333333333333,6.7727272727272725,43.26086956521739,700.0,233.0
Huairou,2014-05-29,35.54545454545455,67.9090909090909,7.375,37.833333333333336,1000.0,188.0
Huairou,2014-05-30,22.416666666666668,22.416666666666668,9.333333333333334,29.0,1500.0,217.0
Huairou,2014-05-31,26.07916666666667,35.5125,8.850000000000001,27.016666666666666,1450.0,219.25
Huairou,2014-06-01,29.741666666666667,48.608333333333334,8.366666666666667,25.03333333333333,1400.0,221.5
Huairou,2014-06-02,33.40416666666667,61.704166666666666,7.883333333333334,23.05,1350.0,223.75
Huairou,2014-06-03,37.06666666666667,74.8,7.4,21.066666666666666,1300.0,226.0
Huairou,2014-06-04,53.0,95.41666666666667,8.166666666666666,26.125,1100.0,246.0
Huairou,2014-06-05,57.875,95.75,6.916666666666667,27.083333333333332,1200.0,223.0
Huairou,2014-06-06,39.416666666666664,65.66666666666667,6.318181818181818,22.434782608695652,1600.0,115.0
Huairou,2014-06-07,6.75,15.333333333333334,2.0416666666666665,11.333333333333334,600.0,101.0
Huairou,2014-06-08,14.291666666666666,33.833333333333336,3.0833333333333335,24.083333333333332,1400.0,158.0
Huairou,2014-06-09,17.75,32.75,4.434782608695652,19.652173913043477,800.0,163.0
Huairou,2014-06-10,45.375,51.625,4.666666666666667,21.583333333333332,1700.0,143.0
Huairou,2014-06-11,27.25,32.208333333333336,2.6666666666666665,14.625,1300.0,131.0
Huairou,2014-06-12,19.782608695652176,38.608695652173914,2.9130434782608696,16.636363636363637,700.0,153.0
Huairou,2014-06-13,21.869565217391305,44.958333333333336,4.708333333333333,15.125,900.0,225.0
Huairou,2014-06-14,26.125,46.833333333333336,2.6666666666666665,17.82608695652174,900.0,237.0
Huairou,2014-06-15,73.95833333333333,106.70833333333333,10.25,22.541666666666668,1200.0,284.0
Huairou,2014-06-16,136.04166666666666,163.04166666666666,4.458333333333333,32.30434782608695,1200.0,257.0
Huairou,2014-06-17,55.869565217391305,62.04347826086956,2.375,17.125,1400.0,186.0
Huairou,2014-06-18,39.958333333333336,58.583333333333336,2.75,20.708333333333332,900.0,227.0
Huairou,2014-06-19,82.07142857142857,94.42857142857143,5.076923076923077,20.428571428571427,2300.0,196.0
Huairou,2014-06-20,31.285714285714285,43.285714285714285,2.7857142857142856,13.0,1600.0,137.0
Huairou,2014-06-21,76.45833333333333,82.75,4.375,21.625,1500.0,199.0
Huairou,2014-06-22,23.708333333333332,34.666666666666664,2.9545454545454546,10.272727272727273,900.0,173.0
Huairou,2014-06-23,15.26086956521739,26.583333333333332,2.375,13.590909090909092,600.0,184.0
Huairou,2014-06-24,40.869565217391305,82.6086956521739,4.6,25.263157894736842,1400.0,267.0
Huairou,2014-06-25,93.58333333333333,124.33333333333333,10.583333333333334,40.208333333333336,2000.0,169.0
Huairou,2014-06-26,119.0,125.5,2.0,28.136363636363637,1500.0,209.0
Huairou,2014-06-27,11.227272727272727,20.272727272727273,2.3043478260869565,15.956521739130435,500.0,108.0
Huairou,2014-06-28,15.291666666666666,36.875,2.5,24.5,700.0,124.0
Huairou,2014-06-29,28.52173913043478,56.95652173913044,2.0,20.565217391304348,1300.0,255.0
Huairou,2014-06-30,74.41666666666667,121.79166666666667,7.55,32.458333333333336,1500.0,335.0
Huairou,2014-07-01,107.41666666666667,135.0,25.083333333333332,30.26086956521739,3300.0,274.0
Huairou,2014-07-02,47.25,58.083333333333336,2.5416666666666665,15.5,1200.0,145.0
Huairou,2014-07-03,211.0,211.0,2.0,23.75,2100.0,216.0
Huairou,2014-07-04,157.91666666666666,164.20833333333334,2.0,20.782608695652176,1800.0,227.0
Huairou,2014-07-05,216.45833333333334,216.875,2.8333333333333335,25.375,3700.0,237.0
Huairou,2014-07-06,222.41666666666666,222.41666666666666,2.875,23.958333333333332,1800.0,230.0
Huairou,2014-07-07,168.79166666666666,169.95833333333334,5.708333333333333,28.041666666666668,1500.0,228.0
Huairou,2014-07-08,162.88888888888889,162.88888888888889,5.222222222222222,17.22222222222222,1400.0,121.0
Huairou,2014-07-09,17.076923076923077,66.84615384615384,2.6153846153846154,22.833333333333332,1000.0,110.0
Huairou,2014-07-10,19.833333333333332,55.833333333333336,2.090909090909091,22.045454545454547,700.0,204.0
Huairou,2014-07-11,17.708333333333332,45.166666666666664,2.0,17.875,600.0,100.0
Huairou,2014-07-12,11.25,28.125,2.0,16.958333333333332,400.0,131.0
Huairou,2014-07-13,11.083333333333334,29.458333333333332,2.1666666666666665,14.25,400.0,121.0
Huairou,2014-07-14,18.666666666666668,79.33333333333333,2.6818181818181817,21.782608695652176,600.0,279.0
Huairou,2014-07-15,48.17391304347826,108.78260869565217,5.045454545454546,21.59090909090909,700.0,267.0
Huairou,2014-07-16,101.95833333333333,110.375,4.958333333333333,18.583333333333332,1600.0,234.0
Huairou,2014-07-17,117.29166666666667,118.625,2.375,18.291666666666668,2900.0,178.0
Huairou,2014-07-18,169.625,171.375,2.5,19.47826086956522,2400.0,243.0
Huairou,2014-07-19,112.16666666666667,122.29166666666667,2.0,23.083333333333332,1700.0,218.0
Huairou,2014-07-20,90.70833333333333,107.16666666666667,2.8333333333333335,6.625,1200.0,225.0
Huairou,2014-07-21,30.25,42.625,2.0,3.4583333333333335,900.0,117.0
Huairou,2014-07-22,13.75,35.166666666666664,3.5833333333333335,16.73913043478261,500.0,75.0
Huairou,2014-07-23,26.916666666666668,63.375,4.041666666666667,41.25,700.0,128.0
Huairou,2014-07-24,40.416666666666664,68.0,4.958333333333333,33.208333333333336,1200.0,147.0
Huairou,2014-07-25,42.625,64.29166666666667,5.166666666666667,24.0,1200.0,232.0
Huairou,2014-07-26,89.75,130.5,8.608695652173912,36.27272727272727,1600.0,391.0
Huairou,2014-07-27,120.41666666666667,162.54166666666666,16.0,39.333333333333336,1500.0,364.0
Huairou,2014-07-28,124.91666666666667,151.95833333333334,5.75,30.958333333333332,1300.0,311.0
Huairou,2014-07-29,160.54166666666666,187.91666666666666,4.333333333333333,28.416666666666668,1600.0,219.0
Huairou,2014-07-30,128.54166666666666,131.625,2.4583333333333335,16.47826086956522,2300.0,173.0
Huairou,2014-07-31,196.59583333333333,196.59583333333333,2.1666666666666665,25.808333333333334,2200.0,273.0
Huairou,2014-08-01,147.95833333333334,150.29166666666666,2.5,21.958333333333332,1400.0,222.0
Huairou,2014-08-02,123.5,128.29166666666666,2.0,28.0,1300.0,305.0
Huairou,2014-08-03,89.04166666666667,99.29166666666667,2.8333333333333335,19.625,1200.0,198.0
Huairou,2014-08-04,27.75,31.208333333333332,2.0,15.25,900.0,75.0
Huairou,2014-08-05,20.333333333333332,36.083333333333336,2.1363636363636362,14.0,800.0,164.0
Huairou,2014-08-06,27.08695652173913,45.43478260869565,2.9583333333333335,24.857142857142858,1700.0,140.0
Huairou,2014-08-07,42.458333333333336,72.33333333333333,7.478260869565218,24.125,1700.0,264.0
Huairou,2014-08-08,68.33333333333333,108.66666666666667,8.583333333333334,31.458333333333332,2100.0,245.0
Huairou,2014-08-09,83.45833333333333,114.79166666666667,9.0,26.458333333333332,2100.0,264.0
Huairou,2014-08-10,31.0,44.666666666666664,4.541666666666667,21.041666666666668,800.0,241.0
Huairou,2014-08-11,16.75,32.416666666666664,2.5833333333333335,20.208333333333332,700.0,142.0
Huairou,2014-08-12,16.333333333333332,43.75,4.083333333333333,24.166666666666668,800.0,167.0
Huairou,2014-08-13,19.520833333333332,30.333333333333332,2.0454545454545454,20.81304347826087,900.0,111.0
Huairou,2014-08-14,22.8125,34.1875,3.3083333333333336,22.145833333333332,700.0,273.0
Huairou,2014-08-15,27.416666666666668,49.958333333333336,2.5833333333333335,25.26086956521739,800.0,195.0
Huairou,2014-08-16,38.916666666666664,70.08333333333333,5.583333333333333,22.958333333333332,1700.0,251.0
Huairou,2014-08-17,62.5,86.20833333333333,4.625,18.291666666666668,1900.0,203.0
Huairou,2014-08-18,52.0,77.625,4.75,20.25,1000.0,277.0
Huairou,2014-08-19,91.58333333333333,123.95833333333333,3.4166666666666665,34.43478260869565,1100.0,332.0
Huairou,2014-08-20,101.98333333333333,137.91666666666666,9.558333333333334,34.36666666666667,1300.0,281.0
Huairou,2014-08-21,104.52380952380952,144.375,7.0,23.73913043478261,1700.0,340.0
Huairou,2014-08-22,43.75,59.75,3.4166666666666665,30.041666666666668,1100.0,135.0
Huairou,2014-08-23,85.83333333333333,100.0,2.9166666666666665,25.25,1100.0,288.0
Huairou,2014-08-24,23.291666666666668,34.666666666666664,2.0,15.666666666666666,800.0,127.0
Huairou,2014-08-25,11.333333333333334,21.458333333333332,2.1666666666666665,17.708333333333332,600.0,112.0
Huairou,2014-08-26,13.416666666666666,28.5,2.5,19.25,600.0,128.0
Huairou,2014-08-27,37.708333333333336,79.16666666666667,6.666666666666667,19.863636363636363,1000.0,275.0
Huairou,2014-08-28,73.02727272727272,107.62727272727274,4.109090909090909,19.22,900.0,276.0
Huairou,2014-08-29,100.33333333333333,100.33333333333333,7.4,26.25,1500.0,173.0
Huairou,2014-08-30,102.68181818181819,103.5909090909091,4.318181818181818,16.59090909090909,1700.0,93.0
Huairou,2014-08-31,46.625,48.541666666666664,2.0416666666666665,10.130434782608695,1200.0,148.0
Huairou,2014-09-01,68.93181818181819,74.23913043478261,4.208333333333333,20.976190476190474,2200.0,126.0
Huairou,2014-09-02,15.75,18.416666666666668,2.0,18.708333333333332,1100.0,100.0
Huairou,2014-09-03,14.416666666666666,28.75,3.2083333333333335,23.25,700.0,160.0
Huairou,2014-09-04,31.916666666666668,69.45833333333333,4.333333333333333,40.583333333333336,1100.0,236.0
Huairou,2014-09-05,77.25,109.29166666666667,9.333333333333334,24.0,1700.0,251.0
Huairou,2014-09-06,140.54166666666666,153.25,13.666666666666666,27.375,2500.0,255.0
Huairou,2014-09-07,168.0,170.5,5.5,24.166666666666668,1500.0,231.0
Huairou,2014-09-08,13.208333333333334,23.708333333333332,2.0,11.208333333333334,800.0,115.0
Huairou,2014-09-09,36.041666666666664,67.70833333333333,5.125,19.166666666666668,900.0,278.0
Huairou,2014-09-10,66.25,94.66666666666667,10.666666666666666,26.625,1500.0,227.0
Huairou,2014-09-11,63.916666666666664,86.75,15.916666666666666,24.875,1400.0,157.0
Huairou,2014-09-12,85.70833333333333,86.54166666666667,4.125,21.166666666666668,1500.0,117.0
Huairou,2014-09-13,77.91304347826087,85.3913043478261,5.304347826086956,29.82608695652174,1100.0,213.0
Huairou,2014-09-14,25.470588235294116,36.05882352941177,2.0,15.705882352941176,700.0,213.0
Huairou,2014-09-15,16.434782608695652,23.608695652173914,4.217391304347826,23.695652173913043,700.0,96.0
Huairou,2014-09-16,34.0,63.59090909090909,6.090909090909091,32.77272727272727,900.0,76.0
Huairou,2014-09-17,74.43478260869566,97.78260869565217,4.0,43.333333333333336,1100.0,114.0
Huairou,2014-09-18,55.45,68.35,2.55,26.75,800.0,169.0
Huairou,2014-09-19,79.5,99.45833333333333,4.909090909090909,26.956521739130434,900.0,182.0
Huairou,2014-09-20,94.65217391304348,101.47826086956522,3.3181818181818183,24.136363636363637,1200.0,178.0
Huairou,2014-09-21,82.25,110.95833333333333,7.043478260869565,29.47826086956522,1900.0,149.0
Huairou,2014-09-22,85.66666666666667,95.5,6.090909090909091,25.75,1800.0,70.0
Huairou,2014-09-23,39.416666666666664,40.0,2.0,21.166666666666668,1800.0,35.0
Huairou,2014-09-24,19.416666666666668,30.958333333333332,2.0,19.91304347826087,1000.0,100.0
Huairou,2014-09-25,79.19047619047619,93.04347826086956,2.217391304347826,27.217391304347824,1400.0,108.0
Huairou,2014-09-26,114.33333333333333,117.58333333333333,3.9166666666666665,45.56521739130435,2100.0,43.0
Huairou,2014-09-27,28.375,42.166666666666664,2.125,22.782608695652176,1500.0,95.0
Huairou,2014-09-28,46.5,80.33333333333333,7.791666666666667,40.17391304347826,2200.0,68.0
Huairou,2014-09-29,38.541666666666664,47.25,2.125,18.17391304347826,1700.0,69.0
Huairou,2014-09-30,23.0,52.625,5.791666666666667,37.36363636363637,800.0,37.0
Huairou,2014-10-01,44.56521739130435,63.041666666666664,2.0416666666666665,34.75,1300.0,24.0
Huairou,2014-10-02,35.5,35.5,2.2083333333333335,20.75,1000.0,65.0
Huairou,2014-10-03,47.0,47.0,2.6666666666666665,25.25,2400.0,30.0
Huairou,2014-10-04,58.375,58.375,2.0,30.304347826086957,2200.0,66.0
Huairou,2014-10-05,28.608695652173914,28.608695652173914,2.0,26.47826086956522,1900.0,81.0
Huairou,2014-10-06,17.5,17.5,2.125,24.75,700.0,85.0
Huairou,2014-10-07,83.04166666666667,107.04166666666667,7.666666666666667,34.541666666666664,1400.0,152.0
Huairou,2014-10-08,207.0,207.75,8.75,39.958333333333336,2300.0,133.0
Huairou,2014-10-09,270.60869565217394,270.60869565217394,4.173913043478261,31.73913043478261,2200.0,130.0
Huairou,2014-10-10,258.9166666666667,258.9583333333333,10.416666666666666,38.291666666666664,3500.0,149.0
Huairou,2014-10-11,186.70833333333334,186.79166666666666,4.875,30.291666666666668,3400.0,149.0
Huairou,2014-10-12,5.583333333333333,5.583333333333333,2.0,9.583333333333334,300.0,81.0
Huairou,2014-10-13,7.166666666666667,7.166666666666667,2.0833333333333335,13.458333333333334,500.0,72.0
Huairou,2014-10-14,23.25,49.541666666666664,4.708333333333333,34.083333333333336,1100.0,81.0
Huairou,2014-10-15,25.565217391304348,48.625,3.1666666666666665,20.5,1100.0,77.0
Huairou,2014-10-16,24.791666666666668,66.04166666666667,5.208333333333333,36.5,1400.0,85.0
Huairou,2014-10-17,68.45833333333333,130.20833333333334,8.666666666666666,56.208333333333336,1900.0,97.0
Huairou,2014-10-18,88.66666666666667,147.16666666666666,9.875,47.458333333333336,2000.0,198.0
Huairou,2014-10-19,205.91666666666666,287.0833333333333,17.416666666666668,70.08333333333333,2500.0,97.0
Huairou,2014-10-20,159.45833333333334,200.41666666666666,4.208333333333333,51.208333333333336,1900.0,126.0
Huairou,2014-10-21,17.869565217391305,73.83333333333333,17.958333333333332,60.0,1800.0,30.0
Huairou,2014-10-22,57.142857142857146,106.22727272727273,8.458333333333334,56.125,1600.0,20.0
Huairou,2014-10-23,109.375,155.66666666666666,11.25,56.5,2100.0,72.0
Huairou,2014-10-24,210.41666666666666,210.83333333333334,8.708333333333334,38.208333333333336,2700.0,130.0
Huairou,2014-10-25,261.6666666666667,261.6666666666667,5.375,44.791666666666664,3000.0,140.0
Huairou,2014-10-26,56.04347826086956,56.56521739130435,2.4347826086956523,16.782608695652176,2400.0,82.0
Huairou,2014-10-27,27.083333333333332,27.083333333333332,10.75,42.291666666666664,1800.0,59.0
Huairou,2014-10-28,62.25,91.66666666666667,9.875,60.333333333333336,1400.0,48.0
Huairou,2014-10-29,85.9,112.8,11.5,51.65,1700.0,110.0
Huairou,2014-10-30,130.58333333333334,145.54166666666666,11.791666666666666,54.041666666666664,1900.0,76.0
Huairou,2014-10-31,127.16666666666667,136.41666666666666,9.0,61.875,3300.0,39.0
Huairou,2014-11-01,54.75,60.166666666666664,2.125,36.041666666666664,3200.0,71.0
Huairou,2014-11-02,4.565217391304348,8.652173913043478,2.0,9.434782608695652,200.0,74.0
Huairou,2014-11-03,16.529166666666665,33.300000000000004,3.625,30.883333333333336,1100.0,84.0
Huairou,2014-11-04,81.625,115.0,21.208333333333332,43.458333333333336,2400.0,73.0
Huairou,2014-11-05,78.58333333333333,85.5,5.916666666666667,29.291666666666668,1800.0,81.0
Huairou,2014-11-06,5.916666666666667,14.541666666666666,2.0,12.916666666666666,600.0,79.0
Huairou,2014-11-07,27.625,43.583333333333336,9.333333333333334,31.875,1500.0,41.0
Huairou,2014-11-08,49.666666666666664,62.583333333333336,6.291666666666667,35.916666666666664,1800.0,81.0
Huairou,2014-11-09,37.958333333333336,45.958333333333336,3.8333333333333335,31.375,1400.0,78.0
Huairou,2014-11-10,37.291666666666664,49.083333333333336,5.041666666666667,35.166666666666664,1600.0,67.0
Huairou,2014-11-11,24.75,46.0,2.1818181818181817,19.272727272727273,1000.0,70.0
Huairou,2014-11-12,4.708333333333333,22.875,2.0833333333333335,5.083333333333333,200.0,78.0
Huairou,2014-11-13,23.75,41.291666666666664,5.708333333333333,35.041666666666664,1600.0,78.0
Huairou,2014-11-14,28.291666666666668,41.666666666666664,8.916666666666666,39.625,1500.0,64.0
Huairou,2014-11-15,77.91666666666667,109.75,31.083333333333332,71.83333333333333,2300.0,26.0
Huairou,2014-11-16,76.58333333333333,95.0,24.75,58.875,2800.0,68.0
Huairou,2014-11-17,20.25,29.833333333333332,11.666666666666666,32.25,1500.0,72.0
Huairou,2014-11-18,36.916666666666664,53.916666666666664,14.833333333333334,42.958333333333336,1900.0,61.0
Huairou,2014-11-19,142.66666666666666,188.79166666666666,34.75,88.25,3300.0,18.0
Huairou,2014-11-20,255.375,298.7916666666667,23.25,105.95833333333333,4200.0,28.0
Huairou,2014-11-21,116.25,128.54166666666666,14.958333333333334,68.91666666666667,3400.0,64.0
Huairou,2014-11-22,28.458333333333332,41.958333333333336,10.041666666666666,41.583333333333336,2000.0,72.0
Huairou,2014-11-23,93.79166666666667,124.16666666666667,14.833333333333334,65.04166666666667,3100.0,19.0
Huairou,2014-11-24,62.25,73.0,9.5,51.958333333333336,2200.0,65.0
Huairou,2014-11-25,101.29166666666667,129.20833333333334,29.291666666666668,77.0,2900.0,19.0
Huairou,2014-11-26,184.875,226.08333333333334,32.166666666666664,97.875,3600.0,9.0
Huairou,2014-11-27,45.416666666666664,66.25,9.208333333333334,39.458333333333336,3300.0,60.0
Huairou,2014-11-28,63.541666666666664,116.29166666666667,19.625,53.416666666666664,3000.0,48.0
Huairou,2014-11-29,157.29166666666666,244.625,9.291666666666666,71.66666666666667,3500.0,2.0
Huairou,2014-11-30,91.54166666666667,233.45833333333334,4.291666666666667,28.541666666666668,3800.0,73.0
Huairou,2014-12-01,8.0,77.29166666666667,2.625,4.833333333333333,400.0,68.0
Huairou,2014-12-02,22.952380952380953,29.38095238095238,15.095238095238095,30.61904761904762,1700.0,53.0
Huairou,2014-12-03,11.583333333333334,28.166666666666668,4.125,10.75,2400.0,78.0
Huairou,2014-12-04,4.166666666666667,9.083333333333334,2.3333333333333335,3.75,400.0,78.0
Huairou,2014-12-05,22.5,33.125,13.166666666666666,33.375,2200.0,72.0
Huairou,2014-12-06,45.458333333333336,68.04166666666667,25.666666666666668,50.416666666666664,3400.0,66.0
Huairou,2014-12-07,64.1875,80.75,24.0,45.75,3800.0,71.0
Huairou,2014-12-08,32.583333333333336,44.958333333333336,15.583333333333334,39.958333333333336,2200.0,70.0
Huairou,2014-12-09,125.82608695652173,151.2173913043478,57.90909090909091,78.54545454545455,5700.0,24.0
